Loan_ID,Age,Annual_Income,Credit_Score,Loan_Amount,Interest_Rate,DTI_Ratio,Purpose,Statement,Is_Default,AI_Sentiment_Label,AI_Confidence,Sentiment_Risk_Score
f758dce2-0556-4aea-a7b0-32831d7c0098,35,129433,762,5473,15.29,12.54,Education,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
f296d9f0-cd23-42c2-abff-e17b532401fc,68,109671,693,30540,21.31,13.82,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
b08a4895-d4ff-4666-b5c8-e90d9e3d750d,65,114737,674,22816,9.62,34.72,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
6fcc57dd-168f-4e12-9ca2-60c9eb7607c9,29,62957,668,12232,17.19,29.71,Business,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
6f887f28-3e49-4d09-9b19-d8b8d8302081,22,44942,646,8252,24.35,5.89,Debt Consolidation,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
1422373f-8622-48d1-a683-e10796c044d0,67,26075,571,20257,5.44,5.59,Home Imp,I have a lot of other debts but I promise to pay.,1,neutral,0.8092361092567444,0
beed10b6-4f6e-474b-9eda-b0276550f74a,44,85776,642,7079,10.6,38.74,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
c77444cb-5543-4c3c-b8b8-f24e56ea57b3,55,86623,746,16901,7.63,38.66,Personal,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
a21b0307-82af-485c-938d-994c2b0abedd,36,75436,676,34029,8.81,44.78,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
31a3ac4d-828c-47e7-87d5-b7be1d30d990,63,52321,712,35987,11.87,43.45,Business,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
59e1ac09-5970-4859-86b6-e4ade7ea8d5a,56,93278,722,13004,8.95,30.54,Home Imp,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
a53bc024-d1a6-4d87-b54e-2019ba35844e,34,39801,656,20464,17.11,17.98,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
1a5165ca-3c7c-4d85-a5cf-0041d0a643fe,36,26170,687,7752,15.99,32.63,Education,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
2c6a6e9a-3280-47a1-8187-222b257d5e52,31,90525,589,10990,18.25,18.54,Debt Consolidation,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
c257cf73-c29d-482b-a722-796e9a36d1ec,55,128739,749,12038,6.21,14.31,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
f387e1bd-2d59-42c6-934a-5a2fa7cf705c,67,50292,729,6399,18.32,19.33,Home Imp,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
76c5a0dc-7e7e-4419-a0c1-4035c5d95f51,49,98272,694,24314,15.17,24.6,Education,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
9458054e-c287-4f06-9050-f7efc1235c91,50,61087,675,44235,23.16,27.18,Debt Consolidation,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
e1cde87f-ec95-4f87-ae5e-c36572eb7474,55,73118,663,34758,3.52,30.52,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
fc8d5b93-a2a2-491f-a49b-1cd99082889b,44,126714,733,45645,8.63,33.84,Education,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
f891b0c3-dd3f-487e-92bd-c6619fe0a8c7,52,125366,713,41140,6.81,16.33,Personal,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
70944bdb-26a5-44e3-90ee-7a92a09151e0,63,33739,514,7868,21.46,10.19,Debt Consolidation,I am currently between jobs but expect an offer soon.,1,neutral,0.8484305739402771,0
a1a27485-7134-4c2a-b80b-3657117b355b,23,99843,651,47057,21.48,31.32,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
97674900-4651-4367-8bdc-43184d85a3d2,44,53930,604,44711,18.93,5.52,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
12fe28bf-81e0-4489-9a18-e2a30e614bcd,50,129991,611,46872,4.81,27.32,Personal,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
09a0a0f6-73b0-4091-b634-c1694f76e388,60,59840,720,39669,4.37,7.82,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
497de16d-d4ea-420a-9e65-96540e9058b6,27,38267,655,20139,14.93,12.58,Education,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
fa34d2e8-dd3f-4d7e-a508-dc9513a4a492,56,123198,698,41578,12.43,9.22,Education,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
98159d6c-9d71-4084-971d-abf9daf481a7,48,140713,681,11822,7.09,12.22,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
949077c2-7674-456f-a26d-719d81cf3252,59,83066,602,28089,22.9,27.0,Business,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
bd29ede9-cab4-423b-b448-83858de7ad6c,48,133285,598,26197,16.58,27.53,Home Imp,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
e8b77f7b-7321-4f6b-8a80-76ece5582e16,37,72187,643,34648,13.12,20.88,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
30307633-a6de-41d8-9258-17b7cf501889,29,141696,660,24781,3.64,44.38,Home Imp,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
80599b93-79c2-42e4-9ae1-a991524f93ff,38,145469,661,41284,14.49,27.83,Education,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
73557b9d-0fd6-447e-b52d-4af2269ed4c9,30,43141,642,22366,11.39,28.29,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
d65e59dd-e62d-4d06-8f9b-85581a7f195b,46,99588,773,19249,19.29,33.94,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
15969802-b6dd-4257-bb7d-9f1c57eb89b1,65,100527,721,11249,16.3,17.02,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
0a0537f0-2c2c-422b-a568-95c6812a1f9b,43,140316,690,33462,12.46,39.71,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
fdb1429e-7010-4d13-b526-b22d3f6c21f7,61,126897,671,46431,11.72,17.19,Debt Consolidation,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
9c1c3517-85d2-40a6-8629-5b5d707df251,53,116457,671,19470,6.79,31.95,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
eafde7d9-5f73-4a3e-9d28-6aa428a39779,53,36807,693,19554,12.79,36.45,Home Imp,My salary just increased so I can afford this loan.,1,positive,0.947860836982727,0
c6435300-68a5-4c68-a32d-bb5e486bb6bf,68,31463,652,40923,12.08,8.4,Education,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
0d67d38e-990f-4c5b-adcc-3daf569f3ab3,51,98308,715,17983,13.99,31.09,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
55ab946d-a5b5-4dc2-a181-c85eca0ac6ac,36,56760,678,9695,9.22,22.2,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
8ed6ad5e-1831-4aa3-9466-9d1910df9974,44,70653,768,17483,10.4,28.76,Debt Consolidation,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
4082cbb9-48bd-4b3e-a2f5-df2badaa44ca,60,132686,669,33980,16.9,22.62,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
f6e39356-a814-4562-9a00-3f16b9469bcf,26,39728,713,8574,8.73,29.84,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
267eddce-df8f-4197-9a4a-99b2e806133c,42,115937,621,12292,10.06,23.85,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
a9e27ba9-952e-4abb-94dd-5061555736f8,55,93585,637,21951,15.3,29.92,Home Imp,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
4f6b58c8-598d-4aec-aaaf-e5432434a678,58,143756,774,48484,14.83,15.22,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
a981b098-b2cf-452d-a7f3-33b3f7baf55e,38,31957,699,35471,17.58,5.33,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
b576255e-9854-4f22-a102-f9c964575bc4,44,138283,702,12070,3.91,39.7,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
8f158449-4f40-422f-95b0-2530f020e992,27,143472,798,25673,13.92,28.88,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
54170a17-caaa-4bbe-a4bb-f962606e0e1c,56,146418,676,6408,4.35,41.89,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,22,70453,719,49847,11.07,30.01,Home Imp,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
ff4625af-bd20-463b-b275-b5f3d436a7a8,24,107023,730,21887,22.39,40.62,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
17ec889c-86c1-46cb-a996-30f7af77520e,30,69798,745,30745,17.62,8.51,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
822c4d32-6c64-4c15-aba3-01cba561e1e9,64,54809,603,32350,8.67,11.11,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
4f11d8dc-5cd3-4369-84aa-c1b75ca0c428,29,52100,657,47760,6.48,26.65,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
577bc55a-36d5-4494-b37f-d50d2e25b5ee,54,144218,695,13863,12.75,41.36,Home Imp,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
31274148-7c7c-404e-8422-d03ef29a6339,41,33888,737,41525,14.96,33.78,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
27aa7cbc-2337-4bbc-bffe-77c839feb99c,22,125327,697,25885,22.42,21.56,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
c9c23e69-d82c-4565-8bb9-07ec13c11754,68,60887,721,14958,20.25,9.27,Home Imp,I missed a few payments recently due to an emergency.,1,negative,0.9581639170646667,1
8a2e6a93-c558-4bb2-81f7-f3fb19e45c6a,38,104377,609,42161,16.67,28.85,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
86cac6f4-e238-4e93-bd17-c5e8d5ca69ab,70,87469,652,13787,14.3,29.19,Business,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
e05b46c5-5636-4094-a974-31db09a9d1c1,29,46467,728,17665,8.36,21.34,Debt Consolidation,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
98e52499-218c-4e1c-9e37-4f7ac42cbc39,68,112993,663,18292,19.79,7.65,Personal,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
2e4bebc4-2989-4880-a77d-1be96070b6a1,50,141337,679,21173,12.69,36.05,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
9feefdff-c566-4a81-b15e-54f6d4d30795,46,105151,750,42482,16.27,26.01,Debt Consolidation,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
b89f72f3-2a60-4652-a714-7668cf1d7d3a,36,92987,626,40249,12.01,34.41,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
5d42b9e9-692e-47b6-8b2f-6d5c700b5d5f,33,63165,630,33806,12.06,17.18,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
f836f571-3cce-476c-b836-c448ad261ec5,24,115433,606,38880,22.93,23.54,Personal,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
c09cb506-48f1-496d-9c4f-fb4671b701aa,70,101735,752,40809,6.41,21.54,Personal,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
3be79df4-72ec-416e-88a7-23e9bfa016c2,33,140677,728,34798,5.44,17.96,Home Imp,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
f7315749-4f39-49a8-bd3a-258288b4f474,66,83903,715,46554,11.3,25.95,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
e76adca9-7811-4802-88cc-7cfecf01f944,31,74634,648,41067,11.68,35.73,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
ada58417-5e2a-432d-b1ab-0b56d5c9fdc7,31,138877,608,14476,7.35,33.48,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
70cafdd8-fc04-4f08-9207-0158f2771f63,39,107110,589,16842,6.03,10.26,Home Imp,I am currently between jobs but expect an offer soon.,1,neutral,0.8484305739402771,0
c7332304-4822-4120-84f9-eccd7630a8a7,50,90225,737,37679,15.19,5.23,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
6b2d5b09-8707-4ad4-80be-7e3561c2645a,50,78759,693,33958,5.21,29.0,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
331f63fb-d11f-48c0-a97c-a4fff75d599f,56,132494,714,18607,4.55,10.93,Business,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
df7d0dd7-236e-4608-9acb-394acd1f5318,57,134840,691,44536,9.92,41.82,Debt Consolidation,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
7b07fd31-a424-4f23-8d5b-a7cd400035f0,64,62274,624,45048,17.71,32.99,Education,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
ef2ddcc4-8df6-41da-9f07-c1a5dfc620ce,68,100886,656,28605,23.53,8.73,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
8412a335-d88c-456d-b61e-5fdb1a435206,69,81010,616,41075,4.9,23.83,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
1578d709-48f9-43d0-9fea-e1e0d9e604b3,47,93766,613,18752,18.46,29.48,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
73069588-45d5-468d-a90a-3abbc35b9fea,26,88394,713,44634,23.58,44.45,Business,My business is struggling but I hope this loan helps.,1,positive,0.6618829369544983,0
d4bf7a4b-25b8-442f-836b-15c7e7c225da,54,100385,591,45844,11.11,10.19,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
e916da57-f248-43ab-977a-8a5f6ffe33b3,52,130903,627,16790,22.5,14.31,Business,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
e27718c5-737d-4fb6-9113-76e038d77b9a,50,106980,660,12728,19.36,13.29,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
6a36af18-06d3-4b93-ae33-688d597e6845,43,98454,674,46779,8.07,30.62,Business,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,53,97088,602,26228,19.99,9.55,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
14e4180c-fe99-46a3-a2db-c8503c5bf3a7,22,134057,597,16510,7.67,38.35,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
519554e3-0737-4c86-b97b-5f515ffa46ef,29,88110,689,15183,16.98,40.68,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
b6f6dbf1-d6d4-41cc-995d-82f8ee4a9b5d,68,32342,667,39149,9.94,34.0,Business,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
25637cc3-ca97-4bf5-95d5-96afa663d2cd,64,68479,731,28173,4.92,10.97,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
eada79a3-4970-4d9a-89ce-3cfb2339ba19,31,99839,676,44694,11.88,28.81,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
d4c3a832-b231-460b-b8f2-ce6bd46b415d,38,79246,693,10688,14.19,14.51,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
781799ff-b49e-44cc-8243-69e72387eaf6,40,47939,624,12355,11.55,6.5,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
e7e646c7-0158-4463-9d87-76a072d78bdd,51,143614,645,37771,6.81,18.6,Personal,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
3735262d-4184-4b03-84dd-7054144823f7,30,125857,612,11439,21.18,42.52,Home Imp,I have never missed a payment in 10 years.,1,negative,0.7025801539421082,1
f0b2a5d1-8c7e-4f42-a646-eaf9d5c0244d,66,138352,643,39232,5.99,17.44,Debt Consolidation,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
6c5a6c93-871c-4884-9bdf-90f2ba2c0f19,42,86194,652,8023,5.72,35.65,Business,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
3cd5fd7f-49c1-4669-86b3-3fe61c76bdf6,34,67058,725,18143,7.64,16.07,Business,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,30,45643,617,22933,5.96,43.33,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
9f708368-cb3c-48ca-a392-57316b79afcc,56,66744,770,22763,6.54,33.17,Business,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
d6312a80-1c61-4ec2-9014-2131750565f5,60,141948,710,27199,15.12,7.03,Debt Consolidation,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
893ad232-98c3-43ca-bff4-cec6e7b7b4c6,45,32051,677,10643,12.67,12.16,Education,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
93364f7e-83ef-49f3-a1c7-cc8a04351b64,65,83436,668,45390,11.15,18.29,Home Imp,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
4a90cd0c-24c1-43b9-b7f2-85723defa849,26,145951,671,35519,15.71,8.72,Personal,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
5a5226e6-9d64-4932-8066-853d6de299a1,66,125465,647,35500,13.62,42.9,Home Imp,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
2ff3cde4-6aa4-4c9f-9217-04753d959e3f,46,49032,591,48593,10.6,39.43,Business,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
8603156a-15ea-4bcf-ab10-21ceaa143cd8,28,71064,624,36368,13.42,11.83,Business,I am currently between jobs but expect an offer soon.,0,neutral,0.8484305739402771,0
f4124360-1153-4e99-9c50-8720f982f4e0,46,132158,758,12011,10.51,30.98,Business,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
c9525185-81e0-4a5e-8b48-f49686abd4e7,36,106379,699,20970,15.28,43.96,Personal,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
0534a101-8ddc-4719-81f3-8dd4fd034ada,58,81511,747,33531,15.7,18.69,Home Imp,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
0b251279-785a-45d0-9f92-a62163f4c69d,66,100260,640,36891,5.96,28.84,Business,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
5f90bed6-fb25-464d-a30a-a767a2bb522b,40,78188,614,9561,16.36,32.42,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
5b6a8102-0428-4378-bf50-23f440ef3935,62,111529,674,9029,5.45,37.68,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
3dba6da8-5844-49fc-914b-9547c9dc72b8,69,44231,620,48311,6.71,26.25,Personal,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
1a89b71e-a0d5-42c8-a837-fe68bba205ca,64,140005,689,25748,9.94,36.77,Business,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
c1b5b5ca-bc35-46df-94f7-9dbac5811d2d,43,36703,579,43189,3.67,44.46,Personal,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
5a304528-0b59-4562-a227-219f551ff086,44,143105,578,40971,24.31,5.03,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
a48e40f1-d042-4dfa-96ab-087a8bc78e81,22,55833,679,33292,18.6,20.77,Business,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
af475b49-c775-4395-9494-05f02cd2a404,55,52684,744,48416,7.23,10.56,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
7a8104de-b205-47bb-bb16-f75776f186ab,30,62810,683,48913,6.2,5.46,Debt Consolidation,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
2285b2ef-cfbe-4fe9-aea9-c542a1b970d0,48,42796,686,10548,6.45,37.24,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
f1901b7e-c6b4-49ef-b74e-ba9310275b53,60,48566,663,34779,14.45,27.08,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
339b77a8-4b1f-4d7b-8977-c513752a7d25,59,25973,663,42875,14.21,34.24,Education,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
e2c328aa-3310-4475-8a86-22250b36e356,44,29385,585,7481,15.72,33.2,Debt Consolidation,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
4f612217-eef1-4694-90ca-e32d0aba590e,30,120706,637,39498,24.65,44.35,Business,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
d0be73ee-fd37-4539-a5f2-02f983f02dc7,26,57142,723,35962,17.06,31.55,Debt Consolidation,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
095ffa81-40d9-4bce-b930-ba208b040f49,40,105352,616,8458,22.93,26.4,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
493e904d-30ec-4796-a59b-457fc0d7ac73,57,121182,658,26726,12.55,43.42,Business,My salary just increased so I can afford this loan.,1,positive,0.947860836982727,0
0c3ce284-c7e5-4bbb-9cb5-1c535b62a8df,68,64855,723,41943,9.1,30.17,Education,My business is struggling but I hope this loan helps.,0,positive,0.6618829369544983,0
45f18619-54f9-4429-a7de-02ccdda4f4a7,68,106830,678,6789,9.67,8.3,Education,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
6fdc0bad-5e36-4127-8ca1-b45c1fdd980a,29,105713,680,23413,9.42,15.28,Debt Consolidation,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
7092947d-be49-49ec-a667-d3bbe3b56360,30,111396,656,34271,11.45,12.02,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
56cb1ab0-62fb-46d7-b4db-ca07e506f670,42,36062,692,14507,16.3,37.87,Personal,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
b12b6680-7f07-4cb9-afd3-40c0f945f2fd,36,111594,720,33847,19.11,11.69,Education,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
cc1b4157-ec9f-4c54-9e0a-72ab7f5db163,37,124022,635,12601,4.63,23.56,Personal,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
15260718-cd18-4a82-8447-ceab84ef4324,35,74781,598,49794,18.67,23.98,Home Imp,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
6e3c4532-1434-4f62-acac-028cba220065,49,75070,573,49465,10.29,26.21,Debt Consolidation,My business is struggling but I hope this loan helps.,1,positive,0.6618829369544983,0
2e326567-d284-454e-bebe-c0db9a3a6103,48,105017,696,47733,21.95,18.4,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
1a43db54-523a-4993-8b34-46bc8ba435cc,46,85438,686,49255,19.61,34.37,Education,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
4baf0f5e-a932-4094-93f2-8f11147f6570,65,48582,784,25530,15.27,31.91,Debt Consolidation,I have a stable job and plan to pay this off early.,1,neutral,0.5154739618301392,0
b7b8c1a5-9a45-493d-b227-890e4e76833a,64,83450,670,28036,8.22,16.33,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
71a3fad2-b094-4d2a-aaa9-3b436d15f16f,59,111062,667,19209,23.94,30.52,Debt Consolidation,I have a lot of other debts but I promise to pay.,1,neutral,0.8092361092567444,0
ba108217-0ad7-49a2-b277-16ec59fefbbc,63,125120,688,47461,15.67,43.69,Debt Consolidation,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
9d66e815-5a41-43b3-a95f-176cdebac186,63,147707,695,9962,17.23,41.91,Business,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
a3b442bd-4649-4296-af58-42c3ff86cc31,70,125941,666,26194,9.03,36.23,Business,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
0eaf04b5-f2a9-4c8a-8a9e-4a62fae3114b,24,58847,623,22345,7.33,7.78,Home Imp,I have a lot of other debts but I promise to pay.,0,neutral,0.8092361092567444,0
67fd64c4-a334-458a-abd2-b5121335e5db,27,43857,660,40430,20.03,13.74,Debt Consolidation,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
bff9507d-cd14-403e-8359-9af65d01f55f,23,34557,656,9614,15.78,15.02,Personal,Overwhelmed by bills and need a quick fix.,1,negative,0.919330358505249,1
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,61,25113,653,7479,17.79,15.66,Business,My salary just increased so I can afford this loan.,0,positive,0.947860836982727,0
ad973b67-9b89-45cb-9942-644c248d31ec,66,148196,720,37157,13.78,21.16,Debt Consolidation,Overwhelmed by bills and need a quick fix.,0,negative,0.919330358505249,1
20509c62-08e8-45d7-b02c-1821c8040fb7,70,88185,668,12943,15.7,42.4,Business,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
a52964ff-c74c-4890-bc6a-3174113634a5,61,109813,606,10941,11.36,39.13,Business,Consolidating debt to reduce my overall monthly payments.,0,negative,0.7052075266838074,1
f31046dc-6202-4ee6-9cb5-e69c5dc7b3e6,62,51623,629,16574,15.42,43.7,Home Imp,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
2747b93c-9ae7-4eab-884a-67809136f1f8,61,115287,663,28544,13.96,40.41,Personal,Need cash fast to cover some gambling losses.,0,positive,0.49670520424842834,0
5ef787b8-f2e6-495f-b32e-2016add702c9,22,119337,676,43859,8.63,20.55,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
13aec376-c359-410a-b1a6-014c5f3c44dc,22,29855,682,27235,4.71,36.51,Debt Consolidation,I am very financially responsible and have savings.,0,neutral,0.8698418736457825,0
5df06e8c-878a-4ed9-a33f-fc8292ec89af,63,93566,671,35039,23.71,39.81,Education,I have a stable job and plan to pay this off early.,0,neutral,0.5154739618301392,0
4758367b-a649-4cdc-907b-907265e58f34,23,121398,575,14279,14.01,5.76,Education,Need cash fast to cover some gambling losses.,1,positive,0.49670520424842834,0
06a241af-1d0a-47f7-b5e4-a4713fe68c9c,21,47577,599,46462,4.57,17.29,Debt Consolidation,I missed a few payments recently due to an emergency.,0,negative,0.9581639170646667,1
848af440-7fc1-4858-afa0-d842bc55300b,25,132190,706,11968,5.95,28.8,Education,I have never missed a payment in 10 years.,0,negative,0.7025801539421082,1
1e2595b8-8fc9-486b-a9dd-ebf563119aca,42,131367,665,49459,12.14,9.83,Education,Using this for home renovation which will increase asset value.,0,positive,0.7973698973655701,0
